equipment_id,localize_key
205022000231,TROUSERMEDIUM_MAGETROUSERS
205022000311,TROUSERMEDIUM_SPIKEARMORLEG
205022000321,TROUSERMEDIUM_SPIKEARMORLEG
205022000331,TROUSERMEDIUM_SPIKEARMORLEG
205022000411,TROUSERMEDIUM_SILKTROUSERS
205022000421,TROUSERMEDIUM_SILKTROUSERS
205022000431,TROUSERMEDIUM_SILKTROUSERS
205023000111,TROUSERMEDIUM_THICKCOSTUME
205023000121,TROUSERMEDIUM_THICKCOSTUME
205023000131,TROUSERMEDIUM_THICKCOSTUME
205023000211,TROUSERMEDIUM_CATHAIRPANTS
205023000221,TROUSERMEDIUM_CATHAIRPANTS
205023000231,TROUSERMEDIUM_CATHAIRPANTS
205023000311,TROUSERMEDIUM_LORIKASEGMENTATASSKIRT
205023000321,TROUSERMEDIUM_LORIKASEGMENTATASSKIRT
205023000331,TROUSERMEDIUM_LORIKASEGMENTATASSKIRT
205024000111,TROUSERMEDIUM_SAINTSTROUSERS
205024000121,TROUSERMEDIUM_SAINTSTROUSERS
205024000131,TROUSERMEDIUM_SAINTSTROUSERS
205024000141,TROUSERMEDIUM_SAINTSTROUSERS
205024000211,TROUSERMEDIUM_DESERTSHARKFOLD
205024000221,TROUSERMEDIUM_DESERTSHARKFOLD
205024000231,TROUSERMEDIUM_DESERTSHARKFOLD
205024000241,TROUSERMEDIUM_DESERTSHARKFOLD
205024000311,TROUSERMEDIUM_CRIMSONROSETROUSERS
205024000321,TROUSERMEDIUM_CRIMSONROSETROUSERS
205024000331,TROUSERMEDIUM_CRIMSONROSETROUSERS
205024000341,TROUSERMEDIUM_CRIMSONROSETROUSERS
205025000111,TROUSERMEDIUM_GREATPIRATEPANTS
205025000121,TROUSERMEDIUM_GREATPIRATEPANTS
205025000131,TROUSERMEDIUM_GREATPIRATEPANTS
205025000141,TROUSERMEDIUM_GREATPIRATEPANTS
205025000151,TROUSERMEDIUM_GREATPIRATEPANTS
205025000211,TROUSERMEDIUM_DRAGONKINGSWAISTBAND
205025000221,TROUSERMEDIUM_DRAGONKINGSWAISTBAND
205025000231,TROUSERMEDIUM_DRAGONKINGSWAISTBAND
205025000241,TROUSERMEDIUM_DRAGONKINGSWAISTBAND
205025000251,TROUSERMEDIUM_DRAGONKINGSWAISTBAND
205025000311,TROUSERMEDIUM_FEATHERSERPENTFOLD
205025000321,TROUSERMEDIUM_FEATHERSERPENTFOLD
205025000331,TROUSERMEDIUM_FEATHERSERPENTFOLD
205025000341,TROUSERMEDIUM_FEATHERSERPENTFOLD
205025000351,TROUSERMEDIUM_FEATHERSERPENTFOLD
205031000111,TROUSERHEAVY_IRONFAULD
205031000121,TROUSERHEAVY_IRONFAULD
205031000131,TROUSERHEAVY_IRONFAULD
205031000211,TROUSERHEAVY_CHAINMAILFAULD
205031000221,TROUSERHEAVY_CHAINMAILFAULD
205031000231,TROUSERHEAVY_CHAINMAILFAULD
205031000311,TROUSERHEAVY_WARRIORFAULD
205031000321,TROUSERHEAVY_WARRIORFAULD
205031000331,TROUSERHEAVY_WARRIORFAULD
205032000111,TROUSERHEAVY_KNIGHTSFAULD
205032000121,TROUSERHEAVY_KNIGHTSFAULD
205032000131,TROUSERHEAVY_KNIGHTSFAULD
205032000211,TROUSERHEAVY_SCALEARMORLEGS
205032000221,TROUSERHEAVY_SCALEARMORLEGS
205032000231,TROUSERHEAVY_SCALEARMORLEGS
205032000311,TROUSERHEAVY_SILVERARMORLEGS
205032000321,TROUSERHEAVY_SILVERARMORLEGS
205032000331,TROUSERHEAVY_SILVERARMORLEGS
205033000111,TROUSERHEAVY_RUNEARMORLEGS
205033000121,TROUSERHEAVY_RUNEARMORLEGS
205033000131,TROUSERHEAVY_RUNEARMORLEGS
205033000211,TROUSERHEAVY_GALEFAULD
205033000221,TROUSERHEAVY_GALEFAULD
205033000231,TROUSERHEAVY_GALEFAULD
205033000311,TROUSERHEAVY_VERMILIONLACQUEREDARMOR
205033000321,TROUSERHEAVY_VERMILIONLACQUEREDARMOR
205033000331,TROUSERHEAVY_VERMILIONLACQUEREDARMOR
205034000111,TROUSERHEAVY_HOLYKNIGHTSFOLD
205034000121,TROUSERHEAVY_HOLYKNIGHTSFOLD
205034000131,TROUSERHEAVY_HOLYKNIGHTSFOLD
205034000141,TROUSERHEAVY_HOLYKNIGHTSFOLD
205034000211,TROUSERHEAVY_GLADIATORSFOLD
205034000221,TROUSERHEAVY_GLADIATORSFOLD
205034000231,TROUSERHEAVY_GLADIATORSFOLD
205034000241,TROUSERHEAVY_GLADIATORSFOLD
205034000311,TROUSERHEAVY_DRAGOONARMORLEGS
205034000321,TROUSERHEAVY_DRAGOONARMORLEGS
205034000331,TROUSERHEAVY_DRAGOONARMORLEGS
205034000341,TROUSERHEAVY_DRAGOONARMORLEGS
205034000411,TROUSERHEAVY_ADAMANARMORLEGS
205034000421,TROUSERHEAVY_ADAMANARMORLEGS
205034000431,TROUSERHEAVY_ADAMANARMORLEGS
205034000441,TROUSERHEAVY_ADAMANARMORLEGS
205035000111,TROUSERHEAVY_FIERCEGODWAISTBAND
205035000121,TROUSERHEAVY_FIERCEGODWAISTBAND
205035000131,TROUSERHEAVY_FIERCEGODWAISTBAND
205035000141,TROUSERHEAVY_FIERCEGODWAISTBAND
205035000151,TROUSERHEAVY_FIERCEGODWAISTBAND
205035000211,TROUSERHEAVY_GENIESFOLD
205035000221,TROUSERHEAVY_GENIESFOLD
205035000231,TROUSERHEAVY_GENIESFOLD
205035000241,TROUSERHEAVY_GENIESFOLD
205035000251,TROUSERHEAVY_GENIESFOLD
205035000311,TROUSERHEAVY_GODDESSPLATINUMSKIRT
205035000321,TROUSERHEAVY_GODDESSPLATINUMSKIRT
205035000331,TROUSERHEAVY_GODDESSPLATINUMSKIRT
205035000341,TROUSERHEAVY_GODDESSPLATINUMSKIRT
205035000351,TROUSERHEAVY_GODDESSPLATINUMSKIRT
206011000111,SHOESLIGHT_WOODENSHOES
206011000121,SHOESLIGHT_WOODENSHOES
206011000131,SHOESLIGHT_WOODENSHOES
206011000211,SHOESLIGHT_LEATHERSHOES
206011000221,SHOESLIGHT_LEATHERSHOES
206011000231,SHOESLIGHT_LEATHERSHOES
206011000311,SHOESLIGHT_MAGICSCHOOLLOAFERS
206011000321,SHOESLIGHT_MAGICSCHOOLLOAFERS
206011000331,SHOESLIGHT_MAGICSCHOOLLOAFERS
206011000411,SHOESLIGHT_BEACHSANDAL
206011000421,SHOESLIGHT_BEACHSANDAL
206011000431,SHOESLIGHT_BEACHSANDAL
206012000111,SHOESLIGHT_WOODENCLOGS
206012000121,SHOESLIGHT_WOODENCLOGS
206012000131,SHOESLIGHT_WOODENCLOGS
206012000211,SHOESLIGHT_WOOLSHOES
206012000221,SHOESLIGHT_WOOLSHOES
206012000231,SHOESLIGHT_WOOLSHOES
206012000311,SHOESLIGHT_SPIKESHOES
206012000321,SHOESLIGHT_SPIKESHOES
206012000331,SHOESLIGHT_SPIKESHOES
206013000111,SHOESLIGHT_GLASSSLIPPER
206013000121,SHOESLIGHT_GLASSSLIPPER
206013000131,SHOESLIGHT_GLASSSLIPPER
206013000211,SHOESLIGHT_FAIRYSHOES
206013000221,SHOESLIGHT_FAIRYSHOES
206013000231,SHOESLIGHT_FAIRYSHOES
206013000311,SHOESLIGHT_OLDMARTIALARTSSHOES
206013000321,SHOESLIGHT_OLDMARTIALARTSSHOES
206013000331,SHOESLIGHT_OLDMARTIALARTSSHOES
206014000111,SHOESLIGHT_GHOSTSANDALS
206014000121,SHOESLIGHT_GHOSTSANDALS
206014000131,SHOESLIGHT_GHOSTSANDALS
206014000141,SHOESLIGHT_GHOSTSANDALS
206014000211,SHOESLIGHT_SAINTSSHOES
206014000221,SHOESLIGHT_SAINTSSHOES
206014000231,SHOESLIGHT_SAINTSSHOES
206014000241,SHOESLIGHT_SAINTSSHOES
206014000311,SHOESLIGHT_ARCHBISHOPSHOES
206014000321,SHOESLIGHT_ARCHBISHOPSHOES
206014000331,SHOESLIGHT_ARCHBISHOPSHOES
206014000341,SHOESLIGHT_ARCHBISHOPSHOES
206015000111,SHOESLIGHT_GREATSAGESBOOTS
206015000121,SHOESLIGHT_GREATSAGESBOOTS
206015000131,SHOESLIGHT_GREATSAGESBOOTS
206015000141,SHOESLIGHT_GREATSAGESBOOTS
206015000151,SHOESLIGHT_GREATSAGESBOOTS
206015000211,SHOESLIGHT_FAIRYKINGSANDALS
206015000221,SHOESLIGHT_FAIRYKINGSANDALS
206015000231,SHOESLIGHT_FAIRYKINGSANDALS
206015000241,SHOESLIGHT_FAIRYKINGSANDALS
206015000251,SHOESLIGHT_FAIRYKINGSANDALS
206015000311,SHOESLIGHT_YGGDRASILSOLE
206015000321,SHOESLIGHT_YGGDRASILSOLE
206015000331,SHOESLIGHT_YGGDRASILSOLE
206015000341,SHOESLIGHT_YGGDRASILSOLE
206015000351,SHOESLIGHT_YGGDRASILSOLE
206021000111,SHOESMEDIUM_IRONSHOES
206021000121,SHOESMEDIUM_IRONSHOES
206021000131,SHOESMEDIUM_IRONSHOES
206021000211,SHOESMEDIUM_STILETTOHEELS
206021000221,SHOESMEDIUM_STILETTOHEELS
206021000231,SHOESMEDIUM_STILETTOHEELS
206021000311,SHOESMEDIUM_FLUFFYBOOTS
206021000321,SHOESMEDIUM_FLUFFYBOOTS
206021000331,SHOESMEDIUM_FLUFFYBOOTS
206022000111,SHOESMEDIUM_FASTBOOTS
206022000121,SHOESMEDIUM_FASTBOOTS
206022000131,SHOESMEDIUM_FASTBOOTS
206022000211,SHOESMEDIUM_SNOWCOUNTRYBOOTS
206022000221,SHOESMEDIUM_SNOWCOUNTRYBOOTS
206022000231,SHOESMEDIUM_SNOWCOUNTRYBOOTS
206022000311,SHOESMEDIUM_WARRIORSHOES
206022000321,SHOESMEDIUM_WARRIORSHOES
206022000331,SHOESMEDIUM_WARRIORSHOES
206023000111,SHOESMEDIUM_PRIESTSBOOTS
206023000121,SHOESMEDIUM_PRIESTSBOOTS
206023000131,SHOESMEDIUM_PRIESTSBOOTS
206023000211,SHOESMEDIUM_CATFOOT
206023000221,SHOESMEDIUM_CATFOOT
206023000231,SHOESMEDIUM_CATFOOT
206023000311,SHOESMEDIUM_STRATEGISTSSHOES
206023000321,SHOESMEDIUM_STRATEGISTSSHOES
206023000331,SHOESMEDIUM_STRATEGISTSSHOES
206024000111,SHOESMEDIUM_HOLYKNIGHTSHOES
206024000121,SHOESMEDIUM_HOLYKNIGHTSHOES
206024000131,SHOESMEDIUM_HOLYKNIGHTSHOES
206024000141,SHOESMEDIUM_HOLYKNIGHTSHOES
206024000211,SHOESMEDIUM_BLACKWITCHBOOTS
206024000221,SHOESMEDIUM_BLACKWITCHBOOTS
206024000231,SHOESMEDIUM_BLACKWITCHBOOTS
206024000241,SHOESMEDIUM_BLACKWITCHBOOTS
206024000311,SHOESMEDIUM_PLATINUMBOOT
206024000321,SHOESMEDIUM_PLATINUMBOOT
206024000331,SHOESMEDIUM_PLATINUMBOOT
206024000341,SHOESMEDIUM_PLATINUMBOOT
206025000111,SHOESMEDIUM_DEVILSSTONESHOES
206025000121,SHOESMEDIUM_DEVILSSTONESHOES
206025000131,SHOESMEDIUM_DEVILSSTONESHOES
206025000141,SHOESMEDIUM_DEVILSSTONESHOES
206025000151,SHOESMEDIUM_DEVILSSTONESHOES
206025000211,SHOESMEDIUM_GREATPIRATESHOES
206025000221,SHOESMEDIUM_GREATPIRATESHOES
206025000231,SHOESMEDIUM_GREATPIRATESHOES
206025000241,SHOESMEDIUM_GREATPIRATESHOES
206025000251,SHOESMEDIUM_GREATPIRATESHOES
206025000311,SHOESMEDIUM_MOUNTAINDRAGONSHOES
206025000321,SHOESMEDIUM_MOUNTAINDRAGONSHOES
206025000331,SHOESMEDIUM_MOUNTAINDRAGONSHOES
206025000341,SHOESMEDIUM_MOUNTAINDRAGONSHOES
206025000351,SHOESMEDIUM_MOUNTAINDRAGONSHOES
206031000111,SHOESHEAVY_STEELSHOES
206031000121,SHOESHEAVY_STEELSHOES
206031000131,SHOESHEAVY_STEELSHOES
206031000211,SHOESHEAVY_FLAREHEEL
206031000221,SHOESHEAVY_FLAREHEEL
206031000231,SHOESHEAVY_FLAREHEEL
206031000311,SHOESHEAVY_WARRIORBOOTS
206031000321,SHOESHEAVY_WARRIORBOOTS
206031000331,SHOESHEAVY_WARRIORBOOTS
206032000111,SHOESHEAVY_SECRETBOOTS
206032000121,SHOESHEAVY_SECRETBOOTS
206032000131,SHOESHEAVY_SECRETBOOTS
206032000211,SHOESHEAVY_KNIGHTSGREAVES
206032000221,SHOESHEAVY_KNIGHTSGREAVES
206032000231,SHOESHEAVY_KNIGHTSGREAVES
206032000311,SHOESHEAVY_PREPAREDSHOES
206032000321,SHOESHEAVY_PREPAREDSHOES
206032000331,SHOESHEAVY_PREPAREDSHOES
206032000411,SHOESHEAVY_BRAIDEDKNEEHIGHBOOTS
206032000421,SHOESHEAVY_BRAIDEDKNEEHIGHBOOTS
206032000431,SHOESHEAVY_BRAIDEDKNEEHIGHBOOTS
206033000111,SHOESHEAVY_RUNEBOOTS
206033000121,SHOESHEAVY_RUNEBOOTS
206033000131,SHOESHEAVY_RUNEBOOTS
206033000211,SHOESHEAVY_ROUGHBOOTS
206033000221,SHOESHEAVY_ROUGHBOOTS
206033000231,SHOESHEAVY_ROUGHBOOTS
206033000311,SHOESHEAVY_SOULBOOTS
206033000321,SHOESHEAVY_SOULBOOTS
206033000331,SHOESHEAVY_SOULBOOTS
206034000111,SHOESHEAVY_DRAGOONSHOES
206034000121,SHOESHEAVY_DRAGOONSHOES
206034000131,SHOESHEAVY_DRAGOONSHOES
206034000141,SHOESHEAVY_DRAGOONSHOES
206034000211,SHOESHEAVY_GLADIATORSHOES
206034000221,SHOESHEAVY_GLADIATORSHOES
206034000231,SHOESHEAVY_GLADIATORSHOES
206034000241,SHOESHEAVY_GLADIATORSHOES
206034000311,SHOESHEAVY_SCORCHINGGREAVES
206034000321,SHOESHEAVY_SCORCHINGGREAVES
206034000331,SHOESHEAVY_SCORCHINGGREAVES
206034000341,SHOESHEAVY_SCORCHINGGREAVES
206035000111,SHOESHEAVY_FIERCEGODARMORSHOES
206035000121,SHOESHEAVY_FIERCEGODARMORSHOES
206035000131,SHOESHEAVY_FIERCEGODARMORSHOES
206035000141,SHOESHEAVY_FIERCEGODARMORSHOES
206035000151,SHOESHEAVY_FIERCEGODARMORSHOES
206035000211,SHOESHEAVY_LIONKINGSHOES
206035000221,SHOESHEAVY_LIONKINGSHOES
206035000231,SHOESHEAVY_LIONKINGSHOES
206035000241,SHOESHEAVY_LIONKINGSHOES
206035000251,SHOESHEAVY_LIONKINGSHOES
206035000311,SHOESHEAVY_DIVINEWINGGREAVES
206035000321,SHOESHEAVY_DIVINEWINGGREAVES
206035000331,SHOESHEAVY_DIVINEWINGGREAVES
206035000341,SHOESHEAVY_DIVINEWINGGREAVES
206035000351,SHOESHEAVY_DIVINEWINGGREAVES
212013000111,SHIELDLIGHT_STEELSHIELD
212013000121,SHIELDLIGHT_STEELSHIELD
212013000131,SHIELDLIGHT_STEELSHIELD
212013000211,SHIELDLIGHT_SWORDBREAK
212013000221,SHIELDLIGHT_SWORDBREAK
212013000231,SHIELDLIGHT_SWORDBREAK
212013000311,SHIELDLIGHT_SCARECROW
212013000321,SHIELDLIGHT_SCARECROW
212013000331,SHIELDLIGHT_SCARECROW
212023000111,SHIELDHEAVY_LANTERNSHIELD
212023000121,SHIELDHEAVY_LANTERNSHIELD
212023000131,SHIELDHEAVY_LANTERNSHIELD
212023000211,SHIELDHEAVY_RARESTEELSHIELD
212023000221,SHIELDHEAVY_RARESTEELSHIELD
212023000231,SHIELDHEAVY_RARESTEELSHIELD
212023000311,SHIELDHEAVY_PERFECTCIRCLESHIELD
212023000321,SHIELDHEAVY_PERFECTCIRCLESHIELD
212023000331,SHIELDHEAVY_PERFECTCIRCLESHIELD
213013000111,HELMETLIGHT_STEELHACHIGANE
213013000121,HELMETLIGHT_STEELHACHIGANE
213013000131,HELMETLIGHT_STEELHACHIGANE
213013000211,HELMETLIGHT_BARDSFEATHER
213013000221,HELMETLIGHT_BARDSFEATHER
213013000231,HELMETLIGHT_BARDSFEATHER
213013000311,HELMETLIGHT_TURBANOFHOTSAND
213013000321,HELMETLIGHT_TURBANOFHOTSAND
213013000331,HELMETLIGHT_TURBANOFHOTSAND
213023000111,HELMETMEDIUM_STEELHELMET
213023000121,HELMETMEDIUM_STEELHELMET
213023000131,HELMETMEDIUM_STEELHELMET
213023000211,HELMETMEDIUM_HOODOFCONCEALMENT
213023000221,HELMETMEDIUM_HOODOFCONCEALMENT
213023000231,HELMETMEDIUM_HOODOFCONCEALMENT
213023000311,HELMETMEDIUM_DANCERSTURBAN
213023000321,HELMETMEDIUM_DANCERSTURBAN
213023000331,HELMETMEDIUM_DANCERSTURBAN
213033000111,HELMETHEAVY_SARCASMHAT
213033000121,HELMETHEAVY_SARCASMHAT
213033000131,HELMETHEAVY_SARCASMHAT
213033000211,HELMETHEAVY_WHITEWOLFCAP
213033000221,HELMETHEAVY_WHITEWOLFCAP
213033000231,HELMETHEAVY_WHITEWOLFCAP
213033000311,HELMETHEAVY_SPIKEHELM
213033000321,HELMETHEAVY_SPIKEHELM
213033000331,HELMETHEAVY_SPIKEHELM
214013000111,ARMORLIGHT_SHINOBISCOAT
214013000121,ARMORLIGHT_SHINOBISCOAT
214013000131,ARMORLIGHT_SHINOBISCOAT
214013000211,ARMORLIGHT_ARMYJACKET
214013000221,ARMORLIGHT_ARMYJACKET
214013000231,ARMORLIGHT_ARMYJACKET
214013000311,ARMORLIGHT_MERCHANTSWAISTCOAT
214013000321,ARMORLIGHT_MERCHANTSWAISTCOAT
214013000331,ARMORLIGHT_MERCHANTSWAISTCOAT
214023000111,ARMORMEDIUM_KNIGHTARMOR
214023000121,ARMORMEDIUM_KNIGHTARMOR
214023000131,ARMORMEDIUM_KNIGHTARMOR
214023000211,ARMORMEDIUM_CHAINMAIL
214023000221,ARMORMEDIUM_CHAINMAIL
214023000231,ARMORMEDIUM_CHAINMAIL
214023000311,ARMORMEDIUM_LORICASEGMENTATA
214023000321,ARMORMEDIUM_LORICASEGMENTATA
214023000331,ARMORMEDIUM_LORICASEGMENTATA
214033000111,ARMORHEAVY_RAMELLERARMOUR
214033000121,ARMORHEAVY_RAMELLERARMOUR
214033000131,ARMORHEAVY_RAMELLERARMOUR
214033000211,ARMORHEAVY_FLUTEDARMOR
214033000221,ARMORHEAVY_FLUTEDARMOR
214033000231,ARMORHEAVY_FLUTEDARMOR
214033000311,ARMORHEAVY_MUSCLEARMOR
214033000321,ARMORHEAVY_MUSCLEARMOR
214033000331,ARMORHEAVY_MUSCLEARMOR
214033000411,ARMORHEAVY_BRIGANDINE
214033000421,ARMORHEAVY_BRIGANDINE
214033000431,ARMORHEAVY_BRIGANDINE
215013000111,TROUSERLIGHT_MERMAIDDRESSSKIRT
215013000121,TROUSERLIGHT_MERMAIDDRESSSKIRT
215013000131,TROUSERLIGHT_MERMAIDDRESSSKIRT
215013000211,TROUSERLIGHT_ARMYTROUSERS
215013000221,TROUSERLIGHT_ARMYTROUSERS
215013000231,TROUSERLIGHT_ARMYTROUSERS
215013000311,TROUSERLIGHT_HAKAMAOFTHEOLDMARTIALARTS
215013000321,TROUSERLIGHT_HAKAMAOFTHEOLDMARTIALARTS
215013000331,TROUSERLIGHT_HAKAMAOFTHEOLDMARTIALARTS
215013000411,TROUSERLIGHT_NINJAHAKAMA
215013000421,TROUSERLIGHT_NINJAHAKAMA
215013000431,TROUSERLIGHT_NINJAHAKAMA
215023000111,TROUSERMEDIUM_THICKCOSTUME
215023000121,TROUSERMEDIUM_THICKCOSTUME
215023000131,TROUSERMEDIUM_THICKCOSTUME
215023000211,TROUSERMEDIUM_CATHAIRPANTS
215023000221,TROUSERMEDIUM_CATHAIRPANTS
215023000231,TROUSERMEDIUM_CATHAIRPANTS
215023000311,TROUSERMEDIUM_LORIKASEGMENTATASSKIRT
215023000321,TROUSERMEDIUM_LORIKASEGMENTATASSKIRT
215023000331,TROUSERMEDIUM_LORIKASEGMENTATASSKIRT
215033000111,TROUSERHEAVY_RUNEARMORLEGS
215033000121,TROUSERHEAVY_RUNEARMORLEGS
215033000131,TROUSERHEAVY_RUNEARMORLEGS
215033000211,TROUSERHEAVY_GALEFAULD
215033000221,TROUSERHEAVY_GALEFAULD
215033000231,TROUSERHEAVY_GALEFAULD
215033000311,TROUSERHEAVY_VERMILIONLACQUEREDARMOR
215033000321,TROUSERHEAVY_VERMILIONLACQUEREDARMOR
215033000331,TROUSERHEAVY_VERMILIONLACQUEREDARMOR
216013000111,SHOESLIGHT_GLASSSLIPPER
216013000121,SHOESLIGHT_GLASSSLIPPER
216013000131,SHOESLIGHT_GLASSSLIPPER
216013000211,SHOESLIGHT_FAIRYSHOES
216013000221,SHOESLIGHT_FAIRYSHOES
216013000231,SHOESLIGHT_FAIRYSHOES
216013000311,SHOESLIGHT_OLDMARTIALARTSSHOES
216013000321,SHOESLIGHT_OLDMARTIALARTSSHOES
216013000331,SHOESLIGHT_OLDMARTIALARTSSHOES
216023000111,SHOESMEDIUM_PRIESTSBOOTS
216023000121,SHOESMEDIUM_PRIESTSBOOTS
216023000131,SHOESMEDIUM_PRIESTSBOOTS
216023000211,SHOESMEDIUM_CATFOOT
216023000221,SHOESMEDIUM_CATFOOT
216023000231,SHOESMEDIUM_CATFOOT
216023000311,SHOESMEDIUM_STRATEGISTSSHOES
216023000321,SHOESMEDIUM_STRATEGISTSSHOES
216023000331,SHOESMEDIUM_STRATEGISTSSHOES
216033000111,SHOESHEAVY_RUNEBOOTS
216033000121,SHOESHEAVY_RUNEBOOTS
216033000131,SHOESHEAVY_RUNEBOOTS
216033000211,SHOESHEAVY_ROUGHBOOTS
216033000221,SHOESHEAVY_ROUGHBOOTS
216033000231,SHOESHEAVY_ROUGHBOOTS
216033000311,SHOESHEAVY_SOULBOOTS
216033000321,SHOESHEAVY_SOULBOOTS
216033000331,SHOESHEAVY_SOULBOOTS
202011000110,SHIELDLIGHT_WOODENSHIELD
202021000110,SHIELDHEAVY_IRONLARGESHIELD
203011000110,HELMETLIGHT_WOODENHACHIGANE
203021000110,HELMETMEDIUM_WOODENHELMET
203031000110,HELMETHEAVY_IRONHELM
204011000110,ARMORLIGHT_HAWAIIANSHIRT
204021000110,ARMORMEDIUM_WOODARMOR
204031000110,ARMORHEAVY_IRONARMOUR
202012000110,SHIELDLIGHT_IRONSHIELD
202022000110,SHIELDHEAVY_PLATINUMSHIELD
203012000110,HELMETLIGHT_IRONHACHIGANE
203022000110,HELMETMEDIUM_IRONHELMET
203032000110,HELMETHEAVY_KNIGHTSHELM
204012000110,ARMORLIGHT_SAILORSUIT
204022000110,ARMORMEDIUM_MAGICACADEMYBLAZER
204032000110,ARMORHEAVY_PLATINUMARMOR
202013000110,SHIELDLIGHT_STEELSHIELD
202023000110,SHIELDHEAVY_LANTERNSHIELD
203013000110,HELMETLIGHT_STEELHACHIGANE
203023000110,HELMETMEDIUM_STEELHELMET
203033000110,HELMETHEAVY_SARCASMHAT
204013000110,ARMORLIGHT_SHINOBISCOAT
204023000110,ARMORMEDIUM_KNIGHTARMOR
204033000110,ARMORHEAVY_RAMELLERARMOUR
